,vol_window,vol_roc_period,price_lookback,sma_window,return,dd,sharpe
486,25,7,6,28,-9.48,19.49,-0.33
487,25,7,6,35,-10.97,19.74,-0.37
488,25,7,7,14,-10.21,19.47,-0.36
489,25,7,7,21,-6.89,19.47,-0.28
490,25,7,7,28,-6.89,19.47,-0.28
491,25,7,7,35,-10.21,19.47,-0.36
492,25,7,8,14,-32.75,22.57,-2.58
493,25,7,8,21,-32.75,22.57,-2.58
494,25,7,8,28,-16.21,18.38,-0.51
495,25,7,8,35,-16.21,18.38,-0.51
496,25,7,9,14,-16.57,13.68,-5.64
497,25,7,9,21,-16.57,13.68,-5.64
498,25,7,9,28,7.66,9.04,0.19
499,25,7,9,35,7.66,9.04,0.19
500,25,7,10,14,-16.57,13.68,-5.64
501,25,7,10,21,-16.57,13.68,-5.64
502,25,7,10,28,7.66,9.04,0.19
503,25,7,10,35,7.66,9.04,0.19
504,25,8,5,14,-6.34,19.26,-0.28
505,25,8,5,21,-6.34,19.26,-0.28
506,25,8,5,28,-6.34,19.26,-0.28
507,25,8,5,35,-7.96,19.85,-0.32
508,25,8,6,14,-13.45,15.82,-0.41
509,25,8,6,21,-2.01,11.90,-0.17
510,25,8,6,28,-9.48,19.49,-0.33
511,25,8,6,35,-10.97,19.74,-0.37
512,25,8,7,14,-14.68,18.56,-0.43
513,25,8,7,21,-11.78,18.56,-0.37
514,25,8,7,28,-11.78,18.56,-0.37
515,25,8,7,35,-10.97,19.74,-0.37
516,25,8,8,14,-19.21,20.27,-0.68
517,25,8,8,21,-19.21,20.27,-0.68
518,25,8,8,28,-19.21,20.27,-0.68
519,25,8,8,35,-18.95,20.37,-0.66
520,25,8,9,14,-14.64,14.14,-3.34
521,25,8,9,21,-14.64,14.14,-3.34
522,25,8,9,28,10.10,9.27,0.31
523,25,8,9,35,-1.35,7.59,-0.14
524,25,8,10,14,-14.64,14.14,-3.34
525,25,8,10,21,-14.64,14.14,-3.34
526,25,8,10,28,8.99,9.27,0.28
527,25,8,10,35,-2.13,7.59,-0.17
528,25,9,5,14,13.56,8.61,6.39
529,25,9,5,21,13.56,8.61,6.39
530,25,9,5,28,13.56,8.61,6.39
531,25,9,5,35,14.57,10.52,0.77
532,25,9,6,14,-12.69,18.88,-0.40
533,25,9,6,21,-9.44,18.88,-0.33
534,25,9,6,28,-9.48,19.49,-0.33
535,25,9,6,35,-10.97,19.74,-0.37
536,25,9,7,14,-14.68,18.56,-0.43
537,25,9,7,21,-11.78,18.56,-0.37
538,25,9,7,28,-11.78,18.56,-0.37
539,25,9,7,35,-10.97,19.74,-0.37
540,25,9,8,14,-17.14,18.51,-0.52
541,25,9,8,21,-17.14,18.51,-0.52
542,25,9,8,28,-17.14,18.51,-0.52
543,25,9,8,35,-17.14,18.51,-0.52
544,25,9,9,14,-19.65,12.76,-184.41
545,25,9,9,21,-31.16,19.30,-2.76
546,25,9,9,28,-11.27,14.77,-0.34
547,25,9,9,35,-11.27,14.77,-0.34
548,25,9,10,14,-14.64,14.14,-3.34
549,25,9,10,21,-14.64,14.14,-3.34
550,25,9,10,28,10.10,9.27,0.31
551,25,9,10,35,-1.35,7.59,-0.14
552,25,10,5,14,-9.30,20.55,-0.34
553,25,10,5,21,-9.30,20.55,-0.34
554,25,10,5,28,-9.30,20.55,-0.34
555,25,10,5,35,-10.89,21.14,-0.37
556,25,10,6,14,-12.69,18.88,-0.40
557,25,10,6,21,-9.44,18.88,-0.33
558,25,10,6,28,-9.48,19.49,-0.33
559,25,10,6,35,-10.97,19.74,-0.37
560,25,10,7,14,-14.68,18.56,-0.43
561,25,10,7,21,-11.78,18.56,-0.37
562,25,10,7,28,-11.78,18.56,-0.37
563,25,10,7,35,-10.97,19.74,-0.37
564,25,10,8,14,-20.05,19.48,-0.67
565,25,10,8,21,-20.05,19.48,-0.67
566,25,10,8,28,-20.05,19.48,-0.67
567,25,10,8,35,-18.82,19.88,-0.60
568,25,10,9,14,-3.24,10.03,-0.37
569,25,10,9,21,-17.17,16.77,-0.64
570,25,10,9,28,-17.17,16.77,-0.64
571,25,10,9,35,-15.92,17.17,-0.57
572,25,10,10,14,-14.64,14.14,-3.34
573,25,10,10,21,-14.64,14.14,-3.34
574,25,10,10,28,8.99,9.27,0.28
575,25,10,10,35,-2.13,7.59,-0.17
576,30,3,5,14,26.98,6.03,7.74
577,30,3,5,21,26.98,6.03,7.74
578,30,3,5,28,9.65,12.72,0.33
579,30,3,5,35,-5.98,19.21,-0.27
580,30,3,6,14,-19.06,15.63,-1.20
581,30,3,6,21,2.22,15.63,-0.04
582,30,3,6,28,2.22,15.63,-0.04
583,30,3,6,35,-19.77,21.90,-0.46
584,30,3,7,14,-13.45,15.82,-0.41
585,30,3,7,21,6.64,15.28,0.14
586,30,3,7,28,6.64,15.28,0.14
587,30,3,7,35,2.96,15.28,-0.02
588,30,3,8,14,-34.19,19.01,-2.39
589,30,3,8,21,-27.88,15.19,-3.60
590,30,3,8,28,-9.11,18.05,-0.31
591,30,3,8,35,-9.11,18.05,-0.31
592,30,3,9,14,-10.30,5.67,-1.38
593,30,3,9,21,-33.37,18.74,-2.52
594,30,3,9,28,-14.93,14.10,-0.43
595,30,3,9,35,-14.93,14.10,-0.43
596,30,3,10,14,-22.37,11.98,-9.44
597,30,3,10,21,-23.33,12.53,-6.68
598,30,3,10,28,-2.93,7.59,-0.21
599,30,3,10,35,-15.98,15.01,-0.46
600,30,4,5,14,22.37,5.11,2.52
601,30,4,5,21,32.47,5.62,12.25
602,30,4,5,28,14.51,12.31,0.76
603,30,4,5,35,14.51,12.31,0.76
604,30,4,6,14,-28.95,15.82,-1.13
605,30,4,6,21,-14.54,18.05,-0.41
606,30,4,6,28,-3.73,19.37,-0.21
607,30,4,6,35,-12.03,19.37,-0.36
608,30,4,7,14,-14.68,18.56,-0.43
609,30,4,7,21,-11.78,18.56,-0.37
610,30,4,7,28,-3.73,19.37,-0.21
611,30,4,7,35,-7.15,19.37,-0.30
612,30,4,8,14,-34.19,19.01,-2.39
613,30,4,8,21,-27.88,15.19,-3.60
614,30,4,8,28,-7.92,10.34,-0.31
615,30,4,8,35,-21.24,17.12,-0.50
616,30,4,9,14,-10.30,5.67,-1.38
617,30,4,9,21,-23.33,12.53,-6.68
618,30,4,9,28,-2.93,7.59,-0.21
619,30,4,9,35,-2.93,7.59,-0.21
620,30,4,10,14,10.40,2.27,0.61
621,30,4,10,21,-5.60,7.93,-0.35
622,30,4,10,28,-3.13,7.59,-0.22
623,30,4,10,35,-3.13,7.59,-0.22
624,30,5,5,14,13.56,8.61,6.39
625,30,5,5,21,13.56,8.61,6.39
626,30,5,5,28,3.51,16.47,0.01
627,30,5,5,35,3.51,16.47,0.01
628,30,5,6,14,-13.45,15.82,-0.41
629,30,5,6,21,-14.54,18.05,-0.41
630,30,5,6,28,-3.73,19.37,-0.21
631,30,5,6,35,-7.15,19.37,-0.30
632,30,5,7,14,-14.68,18.56,-0.43
633,30,5,7,21,-11.78,18.56,-0.37
634,30,5,7,28,-11.78,18.56,-0.37
635,30,5,7,35,-10.97,19.74,-0.37
636,30,5,8,14,-33.66,22.02,-2.49
637,30,5,8,21,-33.66,22.02,-2.49
638,30,5,8,28,-15.26,17.55,-0.43
639,30,5,8,35,-15.26,17.55,-0.43
640,30,5,9,14,-19.65,12.76,-184.41
641,30,5,9,21,-31.16,19.30,-2.76
642,30,5,9,28,-11.27,14.77,-0.34
643,30,5,9,35,-11.27,14.77,-0.34
644,30,5,10,14,-10.30,5.67,-1.38
645,30,5,10,21,-23.33,12.53,-6.68
646,30,5,10,28,-1.35,7.59,-0.14
647,30,5,10,35,-1.35,7.59,-0.14
648,30,6,5,14,-9.30,20.55,-0.34
649,30,6,5,21,-9.30,20.55,-0.34
650,30,6,5,28,-6.77,20.79,-0.29
651,30,6,5,35,-6.77,20.79,-0.29
652,30,6,6,14,-12.69,18.88,-0.40
653,30,6,6,21,-9.44,18.88,-0.33
654,30,6,6,28,-9.48,19.49,-0.33
655,30,6,6,35,-10.97,19.74,-0.37
656,30,6,7,14,-14.68,18.56,-0.43
657,30,6,7,21,-11.78,18.56,-0.37
658,30,6,7,28,-11.78,18.56,-0.37
659,30,6,7,35,-10.97,19.74,-0.37
660,30,6,8,14,-20.21,19.69,-0.68
661,30,6,8,21,-20.21,19.69,-0.68
662,30,6,8,28,-20.21,19.69,-0.68
663,30,6,8,35,-19.95,19.78,-0.67
664,30,6,9,14,-3.50,9.47,-0.39
665,30,6,9,21,-17.37,16.26,-0.66
666,30,6,9,28,-11.27,14.77,-0.34
667,30,6,9,35,-11.27,14.77,-0.34
668,30,6,10,14,-14.64,14.14,-3.34
669,30,6,10,21,-14.64,14.14,-3.34
670,30,6,10,28,10.10,9.27,0.31
671,30,6,10,35,-1.35,7.59,-0.14
672,30,7,5,14,-9.30,20.55,-0.34
673,30,7,5,21,-9.30,20.55,-0.34
674,30,7,5,28,-9.30,20.55,-0.34
675,30,7,5,35,-10.89,21.14,-0.37
676,30,7,6,14,-12.69,18.88,-0.40
677,30,7,6,21,-9.44,18.88,-0.33
678,30,7,6,28,-9.48,19.49,-0.33
679,30,7,6,35,-10.97,19.74,-0.37
680,30,7,7,14,-14.68,18.56,-0.43
681,30,7,7,21,-11.78,18.56,-0.37
682,30,7,7,28,-11.78,18.56,-0.37
683,30,7,7,35,-10.97,19.74,-0.37
684,30,7,8,14,-33.66,22.02,-2.49
685,30,7,8,21,-33.66,22.02,-2.49
686,30,7,8,28,-14.34,17.55,-0.39
687,30,7,8,35,-14.34,17.55,-0.39
688,30,7,9,14,-3.50,9.47,-0.39
689,30,7,9,21,-17.37,16.26,-0.66
690,30,7,9,28,-11.27,14.77,-0.34
691,30,7,9,35,-11.27,14.77,-0.34
692,30,7,10,14,5.19,9.60,0.09
693,30,7,10,21,-17.74,18.07,-0.56
694,30,7,10,28,-13.93,17.76,-0.39
695,30,7,10,35,-13.93,17.76,-0.39
696,30,8,5,14,-9.30,20.55,-0.34
697,30,8,5,21,-9.30,20.55,-0.34
698,30,8,5,28,-9.30,20.55,-0.34
699,30,8,5,35,-10.89,21.14,-0.37
700,30,8,6,14,-12.69,18.88,-0.40
701,30,8,6,21,-9.44,18.88,-0.33
702,30,8,6,28,-9.48,19.49,-0.33
703,30,8,6,35,-10.97,19.74,-0.37
704,30,8,7,14,-14.68,18.56,-0.43
705,30,8,7,21,-11.78,18.56,-0.37
706,30,8,7,28,-11.78,18.56,-0.37
707,30,8,7,35,-10.97,19.74,-0.37
708,30,8,8,14,-33.66,22.02,-2.49
709,30,8,8,21,-33.66,22.02,-2.49
710,30,8,8,28,-15.26,17.55,-0.43
711,30,8,8,35,-15.26,17.55,-0.43
712,30,8,9,14,-19.65,12.76,-184.41
713,30,8,9,21,-31.16,19.30,-2.76
714,30,8,9,28,-12.21,14.77,-0.38
715,30,8,9,35,-12.21,14.77,-0.38
716,30,8,10,14,-19.12,12.92,-30.79
717,30,8,10,21,-33.30,22.20,-2.52
718,30,8,10,28,-14.85,17.76,-0.42
719,30,8,10,35,-14.85,17.76,-0.42
720,30,9,5,14,-9.30,20.55,-0.34
721,30,9,5,21,-9.30,20.55,-0.34
722,30,9,5,28,-9.30,20.55,-0.34
723,30,9,5,35,-10.89,21.14,-0.37
724,30,9,6,14,-12.69,18.88,-0.40
725,30,9,6,21,-9.44,18.88,-0.33
726,30,9,6,28,-9.48,19.49,-0.33
727,30,9,6,35,-10.97,19.74,-0.37
728,30,9,7,14,-14.68,18.56,-0.43
729,30,9,7,21,-11.78,18.56,-0.37
730,30,9,7,28,-11.78,18.56,-0.37
731,30,9,7,35,-10.97,19.74,-0.37
732,30,9,8,14,-18.14,17.86,-0.57
733,30,9,8,21,-18.14,17.86,-0.57
734,30,9,8,28,-15.26,17.55,-0.43
735,30,9,8,35,-15.26,17.55,-0.43
736,30,9,9,14,-19.65,12.76,-184.41
737,30,9,9,21,-31.16,19.30,-2.76
738,30,9,9,28,-12.93,14.77,-0.41
739,30,9,9,35,-12.93,14.77,-0.41
740,30,9,10,14,-4.82,10.38,-0.56
741,30,9,10,21,-21.56,19.92,-0.80
742,30,9,10,28,-15.71,17.76,-0.46
743,30,9,10,35,-15.71,17.76,-0.46
744,30,10,5,14,-9.30,20.55,-0.34
745,30,10,5,21,-9.30,20.55,-0.34
746,30,10,5,28,-9.30,20.55,-0.34
747,30,10,5,35,-10.89,21.14,-0.37
748,30,10,6,14,-12.69,18.88,-0.40
749,30,10,6,21,-9.44,18.88,-0.33
750,30,10,6,28,-9.48,19.49,-0.33
751,30,10,6,35,-10.97,19.74,-0.37
752,30,10,7,14,-14.68,18.56,-0.43
753,30,10,7,21,-11.78,18.56,-0.37
754,30,10,7,28,-11.78,18.56,-0.37
755,30,10,7,35,-10.97,19.74,-0.37
756,30,10,8,14,-33.66,22.02,-2.49
757,30,10,8,21,-33.66,22.02,-2.49
758,30,10,8,28,-15.26,17.55,-0.43
759,30,10,8,35,-15.26,17.55,-0.43
760,30,10,9,14,-19.65,12.76,-184.41
761,30,10,9,21,-31.16,19.30,-2.76
762,30,10,9,28,-13.10,14.77,-0.42
763,30,10,9,35,-13.10,14.77,-0.42
764,30,10,10,14,-19.12,12.92,-30.79
765,30,10,10,21,-33.30,22.20,-2.52
766,30,10,10,28,-15.71,17.76,-0.46
767,30,10,10,35,-15.71,17.76,-0.46
768,35,3,5,14,-19.80,19.82,-0.55
769,35,3,5,21,-19.80,19.82,-0.55
770,35,3,5,28,-19.84,20.42,-0.55
771,35,3,5,35,-18.43,20.66,-0.54
772,35,3,6,14,-28.26,18.88,-1.13
773,35,3,6,21,-28.26,18.88,-1.13
774,35,3,6,28,-17.13,19.49,-0.43
775,35,3,6,35,-11.74,19.95,-0.36
776,35,3,7,14,-27.30,19.48,-1.13
777,35,3,7,21,-8.35,19.48,-0.31
778,35,3,7,28,-8.35,19.48,-0.31
779,35,3,7,35,-16.06,19.48,-0.42
780,35,3,8,14,-31.73,22.53,-2.69
781,35,3,8,21,-31.73,22.53,-2.69
782,35,3,8,28,-12.15,18.16,-0.36
783,35,3,8,35,-12.15,18.16,-0.36
784,35,3,9,14,-10.30,5.67,-1.38
785,35,3,9,21,-33.30,22.20,-2.52
786,35,3,9,28,-14.85,17.76,-0.42
787,35,3,9,35,-14.85,17.76,-0.42
788,35,3,10,14,-0.17,8.28,-0.18
789,35,3,10,21,-17.74,18.07,-0.56
790,35,3,10,28,-15.33,17.76,-0.45
791,35,3,10,35,-15.33,17.76,-0.45
792,35,4,5,14,-12.32,20.31,-0.39
793,35,4,5,21,-12.32,20.31,-0.39
794,35,4,5,28,-12.36,20.91,-0.39
795,35,4,5,35,-12.36,20.91,-0.39
796,35,4,6,14,-28.26,18.88,-1.13
797,35,4,6,21,-9.44,18.88,-0.33
798,35,4,6,28,-9.44,18.88,-0.33
799,35,4,6,35,-17.09,18.88,-0.43
800,35,4,7,14,-14.68,18.56,-0.43
801,35,4,7,21,-11.78,18.56,-0.37
802,35,4,7,28,-11.78,18.56,-0.37
803,35,4,7,35,-14.68,18.56,-0.43
804,35,4,8,14,-19.57,15.91,-447.34
805,35,4,8,21,-19.57,15.91,-447.34
806,35,4,8,28,2.54,11.18,-0.03
807,35,4,8,35,-7.92,10.34,-0.31
808,35,4,9,14,19.99,6.39,4.24
809,35,4,9,21,2.58,9.99,-0.10
810,35,4,9,28,8.18,8.40,0.24
811,35,4,9,35,-15.33,17.76,-0.45
812,35,4,10,14,23.17,6.39,23.69
813,35,4,10,21,5.26,8.74,0.10
814,35,4,10,28,7.95,8.40,0.24
815,35,4,10,35,-15.71,17.76,-0.46
816,35,5,5,14,-12.32,20.31,-0.39
817,35,5,5,21,-12.32,20.31,-0.39
818,35,5,5,28,-12.32,20.31,-0.39
819,35,5,5,35,-10.89,21.14,-0.37
820,35,5,6,14,-12.69,18.88,-0.40
821,35,5,6,21,-9.44,18.88,-0.33
822,35,5,6,28,-9.44,18.88,-0.33
823,35,5,6,35,-10.97,19.74,-0.37
824,35,5,7,14,-14.68,18.56,-0.43
825,35,5,7,21,-11.78,18.56,-0.37
826,35,5,7,28,-11.78,18.56,-0.37
827,35,5,7,35,-10.97,19.74,-0.37
828,35,5,8,14,-33.66,22.02,-2.49
829,35,5,8,21,-33.66,22.02,-2.49
830,35,5,8,28,-15.95,17.55,-0.46
831,35,5,8,35,-15.95,17.55,-0.46
832,35,5,9,14,-10.30,5.67,-1.38
833,35,5,9,21,-33.30,22.20,-2.52
834,35,5,9,28,-15.71,17.76,-0.46
835,35,5,9,35,-15.71,17.76,-0.46
836,35,5,10,14,-19.12,12.92,-30.79
837,35,5,10,21,-33.30,22.20,-2.52
838,35,5,10,28,-16.82,17.98,-0.52
839,35,5,10,35,-16.82,17.98,-0.52
840,35,6,5,14,-9.30,20.55,-0.34
841,35,6,5,21,-9.30,20.55,-0.34
842,35,6,5,28,-9.30,20.55,-0.34
843,35,6,5,35,-10.89,21.14,-0.37
844,35,6,6,14,-12.69,18.88,-0.40
845,35,6,6,21,-9.44,18.88,-0.33
846,35,6,6,28,-9.44,18.88,-0.33
847,35,6,6,35,-10.97,19.74,-0.37
848,35,6,7,14,-14.68,18.56,-0.43
849,35,6,7,21,-11.78,18.56,-0.37
850,35,6,7,28,-11.78,18.56,-0.37
851,35,6,7,35,-10.97,19.74,-0.37
852,35,6,8,14,-2.12,7.84,-0.29
853,35,6,8,21,-16.28,14.82,-5.15
854,35,6,8,28,-16.12,17.55,-0.47
855,35,6,8,35,-16.12,17.55,-0.47
856,35,6,9,14,17.61,5.08,8.47
857,35,6,9,21,0.71,11.51,-0.21
858,35,6,9,28,-14.43,14.99,-0.49
859,35,6,9,35,-14.43,14.99,-0.49
860,35,6,10,14,20.71,5.08,12.47
861,35,6,10,21,3.37,10.27,-0.02
862,35,6,10,28,-17.74,18.07,-0.56
863,35,6,10,35,-17.74,18.07,-0.56
864,35,7,5,14,-12.32,20.31,-0.39
865,35,7,5,21,-12.32,20.31,-0.39
866,35,7,5,28,-12.36,20.91,-0.39
867,35,7,5,35,-10.89,21.14,-0.37
868,35,7,6,14,-12.69,18.88,-0.40
869,35,7,6,21,-9.44,18.88,-0.33
870,35,7,6,28,-9.48,19.49,-0.33
871,35,7,6,35,-10.97,19.74,-0.37
872,35,7,7,14,-12.69,18.88,-0.40
873,35,7,7,21,-9.44,18.88,-0.33
874,35,7,7,28,-9.44,18.88,-0.33
875,35,7,7,35,-10.97,19.74,-0.37
876,35,7,8,14,-18.14,17.86,-0.57
877,35,7,8,21,-18.14,17.86,-0.57
878,35,7,8,28,-17.40,17.77,-0.53
879,35,7,8,35,-17.40,17.77,-0.53
880,35,7,9,14,-3.50,9.47,-0.39
881,35,7,9,21,-17.37,16.26,-0.66
882,35,7,9,28,-17.37,16.26,-0.66
883,35,7,9,35,-17.37,16.26,-0.66
884,35,7,10,14,-0.17,8.28,-0.18
885,35,7,10,21,-17.74,18.07,-0.56
886,35,7,10,28,-17.74,18.07,-0.56
887,35,7,10,35,-17.74,18.07,-0.56
888,35,8,5,14,-12.32,20.31,-0.39
889,35,8,5,21,-12.32,20.31,-0.39
890,35,8,5,28,-12.36,20.91,-0.39
891,35,8,5,35,-10.89,21.14,-0.37
892,35,8,6,14,-12.69,18.88,-0.40
893,35,8,6,21,-9.44,18.88,-0.33
894,35,8,6,28,-9.44,18.88,-0.33
895,35,8,6,35,-10.97,19.74,-0.37
896,35,8,7,14,-14.68,18.56,-0.43
897,35,8,7,21,-11.78,18.56,-0.37
898,35,8,7,28,-11.78,18.56,-0.37
899,35,8,7,35,-10.97,19.74,-0.37
900,35,8,8,14,4.84,9.22,0.07
901,35,8,8,21,-11.01,10.67,-0.46
902,35,8,8,28,-11.01,10.67,-0.46
903,35,8,8,35,-11.01,10.67,-0.46
904,35,8,9,14,-19.65,12.76,-184.41
905,35,8,9,21,-31.16,19.30,-2.76
906,35,8,9,28,-31.13,19.29,-2.75
907,35,8,9,35,-23.27,14.77,-1.16
908,35,8,10,14,-19.12,12.92,-30.79
909,35,8,10,21,-33.30,22.20,-2.52
910,35,8,10,28,-33.12,22.10,-2.47
911,35,8,10,35,-25.53,17.76,-1.14
912,35,9,5,14,-12.32,20.31,-0.39
913,35,9,5,21,-12.32,20.31,-0.39
914,35,9,5,28,-12.36,20.91,-0.39
915,35,9,5,35,-10.89,21.14,-0.37
916,35,9,6,14,-12.69,18.88,-0.40
917,35,9,6,21,-9.44,18.88,-0.33
918,35,9,6,28,-9.44,18.88,-0.33
919,35,9,6,35,-10.97,19.74,-0.37
920,35,9,7,14,-14.68,18.56,-0.43
921,35,9,7,21,-11.78,18.56,-0.37
922,35,9,7,28,-11.78,18.56,-0.37
923,35,9,7,35,-10.97,19.74,-0.37
924,35,9,8,14,-18.14,17.86,-0.57
925,35,9,8,21,-18.14,17.86,-0.57
926,35,9,8,28,-18.14,17.86,-0.57
927,35,9,8,35,-18.14,17.86,-0.57
928,35,9,9,14,-14.64,14.14,-3.34
929,35,9,9,21,-33.30,22.20,-2.52
930,35,9,9,28,-33.12,22.10,-2.47
931,35,9,9,35,-25.53,17.76,-1.14
932,35,9,10,14,-4.82,10.38,-0.56
933,35,9,10,21,-21.56,19.92,-0.80
934,35,9,10,28,-21.56,19.92,-0.80
935,35,9,10,35,-21.56,19.92,-0.80
936,35,10,5,14,-12.32,20.31,-0.39
937,35,10,5,21,-12.32,20.31,-0.39
938,35,10,5,28,-12.36,20.91,-0.39
939,35,10,5,35,-10.89,21.14,-0.37
940,35,10,6,14,-12.69,18.88,-0.40
941,35,10,6,21,-9.44,18.88,-0.33
942,35,10,6,28,-9.44,18.88,-0.33
943,35,10,6,35,-10.97,19.74,-0.37
944,35,10,7,14,-14.68,18.56,-0.43
945,35,10,7,21,-11.78,18.56,-0.37
946,35,10,7,28,-11.78,18.56,-0.37
947,35,10,7,35,-10.97,19.74,-0.37
948,35,10,8,14,-33.66,22.02,-2.49
949,35,10,8,21,-33.66,22.02,-2.49
950,35,10,8,28,-33.49,21.91,-2.44
951,35,10,8,35,-25.92,17.55,-1.14
952,35,10,9,14,-19.65,12.76,-184.41
953,35,10,9,21,-31.16,19.30,-2.76
954,35,10,9,28,-31.13,19.29,-2.75
955,35,10,9,35,-23.27,14.77,-1.16
956,35,10,10,14,-19.12,12.92,-30.79
957,35,10,10,21,-33.30,22.20,-2.52
958,35,10,10,28,-33.12,22.10,-2.47
959,35,10,10,35,-25.53,17.76,-1.14
