,fast_base,slow_base,min_period_fast,max_period_fast,min_period_slow,max_period_slow,return,dd,sharpe
0,5,14,2,10,10,25,-9.28,5.48,-2.06
1,5,14,2,10,10,30,-6.69,4.15,-2.79
2,5,14,2,10,10,35,-6.69,4.15,-2.79
3,5,14,2,10,10,40,-9.86,5.02,-1.96
4,5,14,2,10,10,45,-5.95,4.15,-3.21
5,5,14,2,15,10,25,-9.70,5.45,-1.98
6,5,14,2,15,10,30,-7.11,4.12,-2.61
7,5,14,2,15,10,35,-7.11,4.12,-2.61
8,5,14,2,15,10,40,-10.44,5.32,-1.89
9,5,14,2,15,10,45,-7.11,4.12,-2.61
10,5,14,2,20,10,25,-9.82,5.15,-1.58
11,5,14,2,20,10,30,-7.30,3.84,-1.82
12,5,14,2,20,10,35,-7.30,3.84,-1.82
13,5,14,2,20,10,40,-13.44,7.04,-1.40
14,5,14,2,20,10,45,-7.30,3.84,-1.82
15,5,14,2,25,10,25,-7.37,3.74,-4.51
16,5,14,2,25,10,30,-7.94,4.04,-3.76
17,5,14,2,25,10,35,-7.94,4.04,-3.76
18,5,14,2,25,10,40,-14.12,7.27,-1.92
19,5,14,2,25,10,45,-7.94,4.04,-3.76
20,5,14,2,10,15,25,-9.28,5.48,-2.06
21,5,14,2,10,15,30,-6.69,4.15,-2.79
22,5,14,2,10,15,35,-6.69,4.15,-2.79
23,5,14,2,10,15,40,-10.01,5.10,-1.95
24,5,14,2,10,15,45,-6.06,4.10,-3.13
25,5,14,2,15,15,25,-9.70,5.45,-1.98
26,5,14,2,15,15,30,-7.11,4.12,-2.61
27,5,14,2,15,15,35,-7.11,4.12,-2.61
28,5,14,2,15,15,40,-10.60,5.41,-1.88
29,5,14,2,15,15,45,-7.23,4.09,-2.56
30,5,14,2,20,15,25,-9.82,5.15,-1.58
31,5,14,2,20,15,30,-7.30,3.84,-1.82
32,5,14,2,20,15,35,-7.30,3.84,-1.82
33,5,14,2,20,15,40,-13.34,7.04,-1.35
34,5,14,2,20,15,45,-7.47,3.92,-1.83
35,5,14,2,25,15,25,-7.37,3.74,-4.51
36,5,14,2,25,15,30,-7.94,4.04,-3.76
37,5,14,2,25,15,35,-7.94,4.04,-3.76
38,5,14,2,25,15,40,-15.14,7.82,-2.23
39,5,14,2,25,15,45,-7.94,4.02,-3.47
40,5,14,2,10,20,25,-9.26,5.48,-2.07
41,5,14,2,10,20,30,-6.69,4.15,-2.79
42,5,14,2,10,20,35,-6.69,4.15,-2.79
43,5,14,2,10,20,40,-9.86,5.02,-1.96
44,5,14,2,10,20,45,-7.16,4.29,-2.59
45,5,14,2,15,20,25,-9.64,5.47,-1.99
46,5,14,2,15,20,30,-7.11,4.12,-2.61
47,5,14,2,15,20,35,-7.11,4.12,-2.61
48,5,14,2,15,20,40,-10.44,5.32,-1.89
49,5,14,2,15,20,45,-8.15,4.55,-2.29
50,5,14,2,20,20,25,-9.79,5.15,-1.58
51,5,14,2,20,20,30,-7.30,3.84,-1.82
52,5,14,2,20,20,35,-7.30,3.84,-1.82
53,5,14,2,20,20,40,-13.44,7.04,-1.40
54,5,14,2,20,20,45,-8.32,4.35,-1.74
55,5,14,2,25,20,25,-7.35,3.74,-4.55
56,5,14,2,25,20,30,-7.94,4.04,-3.76
57,5,14,2,25,20,35,-7.94,4.04,-3.76
58,5,14,2,25,20,40,-14.12,7.27,-1.92
59,5,14,2,25,20,45,-8.82,4.48,-2.97
60,5,14,3,10,10,25,-7.75,5.45,-2.40
61,5,14,3,10,10,30,-5.16,4.15,-4.07
62,5,14,3,10,10,35,-5.16,4.15,-4.07
63,5,14,3,10,10,40,-8.42,4.27,-2.23
64,5,14,3,10,10,45,-3.55,4.14,-11.76
65,5,14,3,15,10,25,-8.21,4.68,-2.28
66,5,14,3,15,10,30,-5.60,3.35,-3.59
67,5,14,3,15,10,35,-5.60,3.35,-3.59
68,5,14,3,15,10,40,-8.99,4.56,-2.12
69,5,14,3,15,10,45,-5.60,3.35,-3.59
70,5,14,3,20,10,25,-8.24,4.45,-1.66
71,5,14,3,20,10,30,-5.67,3.13,-2.02
72,5,14,3,20,10,35,-5.67,3.13,-2.02
73,5,14,3,20,10,40,-11.92,6.36,-1.43
74,5,14,3,20,10,45,-5.67,3.13,-2.02
75,5,14,3,25,10,25,-6.47,3.28,-26.67
76,5,14,3,25,10,30,-7.07,3.58,-10.25
77,5,14,3,25,10,35,-7.07,3.58,-10.25
78,5,14,3,25,10,40,-13.25,6.81,-2.33
79,5,14,3,25,10,45,-7.07,3.58,-10.25
80,5,14,3,10,15,25,-7.75,5.45,-2.40
81,5,14,3,10,15,30,-5.16,4.15,-4.07
82,5,14,3,10,15,35,-5.16,4.15,-4.07
83,5,14,3,10,15,40,-8.57,4.35,-2.21
84,5,14,3,10,15,45,-3.72,4.11,-9.49
85,5,14,3,15,15,25,-8.21,4.68,-2.28
86,5,14,3,15,15,30,-5.60,3.35,-3.59
87,5,14,3,15,15,35,-5.60,3.35,-3.59
88,5,14,3,15,15,40,-9.12,4.63,-2.10
89,5,14,3,15,15,45,-5.69,3.30,-3.48
90,5,14,3,20,15,25,-8.24,4.45,-1.66
91,5,14,3,20,15,30,-5.67,3.13,-2.02
92,5,14,3,20,15,35,-5.67,3.13,-2.02
93,5,14,3,20,15,40,-11.91,6.36,-1.40
94,5,14,3,20,15,45,-5.91,3.21,-2.10
95,5,14,3,25,15,25,-6.47,3.28,-26.67
96,5,14,3,25,15,30,-7.07,3.58,-10.25
97,5,14,3,25,15,35,-7.07,3.58,-10.25
98,5,14,3,25,15,40,-13.75,7.07,-2.49
99,5,14,3,25,15,45,-6.41,3.23,-5.45
100,5,14,3,10,20,25,-7.72,5.45,-2.41
101,5,14,3,10,20,30,-5.16,4.15,-4.07
102,5,14,3,10,20,35,-5.16,4.15,-4.07
103,5,14,3,10,20,40,-8.42,4.27,-2.23
104,5,14,3,10,20,45,-5.56,4.21,-3.60
105,5,14,3,15,20,25,-8.15,4.70,-2.30
106,5,14,3,15,20,30,-5.60,3.35,-3.59
107,5,14,3,15,20,35,-5.60,3.35,-3.59
108,5,14,3,15,20,40,-8.99,4.56,-2.12
109,5,14,3,15,20,45,-6.60,3.75,-2.83
110,5,14,3,20,20,25,-8.22,4.45,-1.66
111,5,14,3,20,20,30,-5.67,3.13,-2.02
112,5,14,3,20,20,35,-5.67,3.13,-2.02
113,5,14,3,20,20,40,-11.92,6.36,-1.43
114,5,14,3,20,20,45,-6.76,3.63,-1.94
115,5,14,3,25,20,25,-6.44,3.28,-28.51
116,5,14,3,25,20,30,-7.07,3.58,-10.25
117,5,14,3,25,20,35,-7.07,3.58,-10.25
118,5,14,3,25,20,40,-13.25,6.81,-2.33
119,5,14,3,25,20,45,-7.31,3.69,-4.03
120,5,14,4,10,10,25,-6.14,4.64,-3.08
121,5,14,4,10,10,30,-3.50,3.32,-12.70
122,5,14,4,10,10,35,-3.50,3.32,-12.70
123,5,14,4,10,10,40,-6.81,3.44,-2.73
124,5,14,4,10,10,45,-1.90,3.33,-5.58
125,5,14,4,15,10,25,-8.14,4.64,-2.29
126,5,14,4,15,10,30,-5.51,3.30,-3.64
127,5,14,4,15,10,35,-5.51,3.30,-3.64
128,5,14,4,15,10,40,-8.90,4.52,-2.13
129,5,14,4,15,10,45,-5.51,3.30,-3.64
130,5,14,4,20,10,25,-8.31,4.32,-1.73
131,5,14,4,20,10,30,-5.74,3.00,-2.16
132,5,14,4,20,10,35,-5.74,3.00,-2.16
133,5,14,4,20,10,40,-11.99,6.23,-1.47
134,5,14,4,20,10,45,-5.74,3.00,-2.16
135,5,14,4,25,10,25,-5.59,2.83,-9.53
136,5,14,4,25,10,30,-6.25,3.16,-6.17
137,5,14,4,25,10,35,-6.25,3.16,-6.17
138,5,14,4,25,10,40,-12.51,6.42,-2.06
139,5,14,4,25,10,45,-6.25,3.16,-6.17
140,5,14,4,10,15,25,-6.14,4.64,-3.08
141,5,14,4,10,15,30,-3.50,3.32,-12.70
142,5,14,4,10,15,35,-3.50,3.32,-12.70
143,5,14,4,10,15,40,-6.99,3.53,-2.68
144,5,14,4,10,15,45,-2.08,3.31,-7.25
145,5,14,4,15,15,25,-8.14,4.64,-2.29
146,5,14,4,15,15,30,-5.51,3.30,-3.64
147,5,14,4,15,15,35,-5.51,3.30,-3.64
148,5,14,4,15,15,40,-9.09,4.62,-2.11
149,5,14,4,15,15,45,-5.64,3.28,-3.52
150,5,14,4,20,15,25,-8.31,4.32,-1.73
151,5,14,4,20,15,30,-5.74,3.00,-2.16
152,5,14,4,20,15,35,-5.74,3.00,-2.16
153,5,14,4,20,15,40,-11.84,6.23,-1.39
154,5,14,4,20,15,45,-5.86,3.08,-2.12
155,5,14,4,25,15,25,-5.59,2.83,-9.53
156,5,14,4,25,15,30,-6.25,3.16,-6.17
157,5,14,4,25,15,35,-6.25,3.16,-6.17
158,5,14,4,25,15,40,-13.77,7.08,-2.55
159,5,14,4,25,15,45,-6.34,3.19,-5.63
160,5,14,4,10,20,25,-6.11,4.64,-3.10
161,5,14,4,10,20,30,-3.50,3.32,-12.70
162,5,14,4,10,20,35,-3.50,3.32,-12.70
163,5,14,4,10,20,40,-6.81,3.44,-2.73
164,5,14,4,10,20,45,-3.94,3.39,-7.76
165,5,14,4,15,20,25,-8.07,4.66,-2.31
166,5,14,4,15,20,30,-5.51,3.30,-3.64
167,5,14,4,15,20,35,-5.51,3.30,-3.64
168,5,14,4,15,20,40,-8.90,4.52,-2.13
169,5,14,4,15,20,45,-6.55,3.73,-2.85
170,5,14,4,20,20,25,-8.29,4.32,-1.73
171,5,14,4,20,20,30,-5.74,3.00,-2.16
172,5,14,4,20,20,35,-5.74,3.00,-2.16
173,5,14,4,20,20,40,-11.99,6.23,-1.47
174,5,14,4,20,20,45,-6.71,3.51,-1.94
175,5,14,4,25,20,25,-5.57,2.83,-9.76
176,5,14,4,25,20,30,-6.25,3.16,-6.17
177,5,14,4,25,20,35,-6.25,3.16,-6.17
178,5,14,4,25,20,40,-12.51,6.42,-2.06
179,5,14,4,25,20,45,-7.23,3.65,-4.12
180,5,14,5,10,10,25,-5.30,4.33,-2.29
181,5,14,5,10,10,30,-2.60,3.01,-4.73
182,5,14,5,10,10,35,-2.58,3.01,-4.78
183,5,14,5,10,10,40,-5.68,2.96,-2.17
184,5,14,5,10,10,45,-1.07,3.01,-27.13
185,5,14,5,15,10,25,-7.17,4.34,-1.76
186,5,14,5,15,10,30,-4.52,2.98,-2.33
187,5,14,5,15,10,35,-4.52,2.98,-2.33
188,5,14,5,15,10,40,-7.95,4.20,-1.68
189,5,14,5,15,10,45,-4.52,2.98,-2.33
190,5,14,5,20,10,25,-8.31,4.32,-1.73
191,5,14,5,20,10,30,-5.74,3.00,-2.16
192,5,14,5,20,10,35,-5.74,3.00,-2.16
193,5,14,5,20,10,40,-11.99,6.23,-1.47
194,5,14,5,20,10,45,-5.74,3.00,-2.16
195,5,14,5,25,10,25,-4.95,2.85,-32.65
196,5,14,5,25,10,30,-5.55,3.15,-9.88
197,5,14,5,25,10,35,-5.55,3.15,-9.88
198,5,14,5,25,10,40,-13.78,7.09,-1.90
199,5,14,5,25,10,45,-5.55,3.15,-9.88
200,5,14,5,10,15,25,-5.30,4.33,-2.29
201,5,14,5,10,15,30,-2.60,3.01,-4.72
202,5,14,5,10,15,35,-2.59,3.01,-4.76
203,5,14,5,10,15,40,-5.75,2.96,-2.16
204,5,14,5,10,15,45,-1.19,3.01,-35.88
205,5,14,5,15,15,25,-7.17,4.34,-1.76
206,5,14,5,15,15,30,-4.52,2.98,-2.33
207,5,14,5,15,15,35,-4.52,2.98,-2.33
208,5,14,5,15,15,40,-8.01,4.20,-1.67
209,5,14,5,15,15,45,-4.68,2.99,-2.29
210,5,14,5,20,15,25,-8.31,4.32,-1.73
211,5,14,5,20,15,30,-5.74,3.00,-2.16
212,5,14,5,20,15,35,-5.74,3.00,-2.16
213,5,14,5,20,15,40,-12.05,6.23,-1.47
214,5,14,5,20,15,45,-5.88,3.09,-2.11
215,5,14,5,25,15,25,-4.95,2.85,-32.65
216,5,14,5,25,15,30,-5.55,3.15,-9.88
217,5,14,5,25,15,35,-5.55,3.15,-9.88
218,5,14,5,25,15,40,-13.85,7.13,-1.89
219,5,14,5,25,15,45,-5.71,3.13,-8.66
220,5,14,5,10,20,25,-5.27,4.33,-2.29
221,5,14,5,10,20,30,-2.60,3.01,-4.72
222,5,14,5,10,20,35,-2.59,3.01,-4.76
223,5,14,5,10,20,40,-5.68,2.96,-2.17
224,5,14,5,10,20,45,-3.02,3.09,-3.47
225,5,14,5,15,20,25,-7.11,4.36,-1.77
226,5,14,5,15,20,30,-4.52,2.98,-2.33
227,5,14,5,15,20,35,-4.52,2.98,-2.33
228,5,14,5,15,20,40,-7.95,4.20,-1.68
229,5,14,5,15,20,45,-5.66,3.45,-2.02
230,5,14,5,20,20,25,-8.29,4.32,-1.73
231,5,14,5,20,20,30,-5.74,3.00,-2.16
232,5,14,5,20,20,35,-5.74,3.00,-2.16
233,5,14,5,20,20,40,-11.99,6.23,-1.47
234,5,14,5,20,20,45,-6.77,3.54,-1.93
235,5,14,5,25,20,25,-4.92,2.84,-36.02
236,5,14,5,25,20,30,-5.55,3.15,-9.88
237,5,14,5,25,20,35,-5.55,3.15,-9.88
238,5,14,5,25,20,40,-13.78,7.09,-1.90
239,5,14,5,25,20,45,-6.64,3.35,-4.98
240,5,21,2,10,10,25,-5.87,3.73,-9.17
241,5,21,2,10,10,30,-5.85,3.81,-10.61
242,5,21,2,10,10,35,-5.85,3.81,-10.61
243,5,21,2,10,10,40,-10.26,5.31,-2.63
244,5,21,2,10,10,45,-5.11,3.81,-48.62
245,5,21,2,15,10,25,-6.32,3.73,-6.74
246,5,21,2,15,10,30,-6.32,3.81,-7.40
247,5,21,2,15,10,35,-6.32,3.81,-7.40
248,5,21,2,15,10,40,-10.85,5.62,-2.47
249,5,21,2,15,10,45,-5.58,3.80,-14.72
250,5,21,2,20,10,25,-6.49,3.29,-3.03
251,5,21,2,20,10,30,-6.48,3.37,-3.16
252,5,21,2,20,10,35,-6.48,3.37,-3.16
253,5,21,2,20,10,40,-16.13,8.44,-1.53
254,5,21,2,20,10,45,-6.48,3.37,-3.16
255,5,21,2,25,10,25,-7.37,3.74,-4.51
256,5,21,2,25,10,30,-7.37,3.82,-4.77
257,5,21,2,25,10,35,-7.37,3.82,-4.77
258,5,21,2,25,10,40,-16.93,8.87,-1.72
259,5,21,2,25,10,45,-7.37,3.82,-4.77
260,5,21,2,10,15,25,-5.87,3.73,-9.17
261,5,21,2,10,15,30,-5.85,3.81,-10.61
262,5,21,2,10,15,35,-5.85,3.81,-10.61
263,5,21,2,10,15,40,-10.43,5.40,-2.60
264,5,21,2,10,15,45,-5.07,3.78,-58.90
265,5,21,2,15,15,25,-6.32,3.73,-6.74
266,5,21,2,15,15,30,-6.32,3.81,-7.40
267,5,21,2,15,15,35,-6.32,3.81,-7.40
268,5,21,2,15,15,40,-11.01,5.71,-2.44
269,5,21,2,15,15,45,-5.54,3.77,-15.45
270,5,21,2,20,15,25,-6.49,3.29,-3.03
271,5,21,2,20,15,30,-6.48,3.37,-3.16
272,5,21,2,20,15,35,-6.48,3.37,-3.16
273,5,21,2,20,15,40,-16.04,8.39,-1.48
274,5,21,2,20,15,45,-6.48,3.37,-3.28
275,5,21,2,25,15,25,-7.37,3.74,-4.51
276,5,21,2,25,15,30,-7.37,3.82,-4.77
277,5,21,2,25,15,35,-7.37,3.82,-4.77
278,5,21,2,25,15,40,-17.93,9.42,-1.94
279,5,21,2,25,15,45,-7.14,3.71,-4.44
280,5,21,2,10,20,25,-5.84,3.73,-9.37
281,5,21,2,10,20,30,-5.85,3.81,-10.61
282,5,21,2,10,20,35,-5.85,3.81,-10.61
283,5,21,2,10,20,40,-10.26,5.31,-2.63
284,5,21,2,10,20,45,-6.18,3.96,-8.07
285,5,21,2,15,20,25,-6.29,3.73,-6.84
286,5,21,2,15,20,30,-6.32,3.81,-7.40
287,5,21,2,15,20,35,-6.32,3.81,-7.40
288,5,21,2,15,20,40,-10.85,5.62,-2.47
289,5,21,2,15,20,45,-6.71,4.22,-5.98
290,5,21,2,20,20,25,-6.46,3.29,-3.05
291,5,21,2,20,20,30,-6.48,3.37,-3.16
292,5,21,2,20,20,35,-6.48,3.37,-3.16
293,5,21,2,20,20,40,-16.13,8.44,-1.53
294,5,21,2,20,20,45,-7.34,3.79,-2.80
295,5,21,2,25,20,25,-7.35,3.74,-4.55
296,5,21,2,25,20,30,-7.37,3.82,-4.77
297,5,21,2,25,20,35,-7.37,3.82,-4.77
298,5,21,2,25,20,40,-16.93,8.87,-1.72
299,5,21,2,25,20,45,-7.99,4.13,-3.57
300,5,21,3,10,10,25,-4.30,3.72,-17.17
301,5,21,3,10,10,30,-4.33,3.82,-14.04
302,5,21,3,10,10,35,-4.33,3.82,-14.04
303,5,21,3,10,10,40,-8.79,4.55,-3.24
304,5,21,3,10,10,45,-2.72,3.81,-2.93
305,5,21,3,15,10,25,-4.77,2.94,-239.57
306,5,21,3,15,10,30,-4.77,3.03,-50.08
307,5,21,3,15,10,35,-4.77,3.03,-50.08
308,5,21,3,15,10,40,-9.37,4.85,-2.96
309,5,21,3,15,10,45,-4.09,3.04,-8.61
310,5,21,3,20,10,25,-4.77,2.41,-4.12
311,5,21,3,20,10,30,-4.77,2.49,-4.40
312,5,21,3,20,10,35,-4.77,2.49,-4.40
313,5,21,3,20,10,40,-14.64,7.63,-1.56
314,5,21,3,20,10,45,-4.77,2.49,-4.40
315,5,21,3,25,10,25,-6.47,3.28,-26.67
316,5,21,3,25,10,30,-6.46,3.36,-40.89
317,5,21,3,25,10,35,-6.46,3.36,-40.89
318,5,21,3,25,10,40,-16.10,8.42,-1.97
319,5,21,3,25,10,45,-6.46,3.36,-40.89
320,5,21,3,10,15,25,-4.30,3.72,-17.17
321,5,21,3,10,15,30,-4.33,3.82,-14.04
322,5,21,3,10,15,35,-4.33,3.82,-14.04
323,5,21,3,10,15,40,-8.97,4.64,-3.17
324,5,21,3,10,15,45,-2.70,3.78,-2.90
325,5,21,3,15,15,25,-4.77,2.94,-239.57
326,5,21,3,15,15,30,-4.77,3.03,-50.08
327,5,21,3,15,15,35,-4.77,3.03,-50.08
328,5,21,3,15,15,40,-9.49,4.91,-2.92
329,5,21,3,15,15,45,-4.00,2.99,-7.96
330,5,21,3,20,15,25,-4.77,2.41,-4.12
331,5,21,3,20,15,30,-4.77,2.49,-4.40
332,5,21,3,20,15,35,-4.77,2.49,-4.40
333,5,21,3,20,15,40,-14.67,7.65,-1.54
334,5,21,3,20,15,45,-4.90,2.56,-5.42
335,5,21,3,25,15,25,-6.47,3.28,-26.67
336,5,21,3,25,15,30,-6.46,3.36,-40.89
337,5,21,3,25,15,35,-6.46,3.36,-40.89
338,5,21,3,25,15,40,-16.59,8.68,-2.08
339,5,21,3,25,15,45,-5.63,2.93,-10.65
340,5,21,3,10,20,25,-4.28,3.72,-16.23
341,5,21,3,10,20,30,-4.33,3.82,-14.04
342,5,21,3,10,20,35,-4.33,3.82,-14.04
343,5,21,3,10,20,40,-8.79,4.55,-3.24
344,5,21,3,10,20,45,-4.49,3.86,-19.93
345,5,21,3,15,20,25,-4.74,2.94,-138.79
346,5,21,3,15,20,30,-4.77,3.03,-50.08
347,5,21,3,15,20,35,-4.77,3.03,-50.08
348,5,21,3,15,20,40,-9.37,4.85,-2.96
349,5,21,3,15,20,45,-5.14,3.42,-41.16
350,5,21,3,20,20,25,-4.74,2.41,-4.16
351,5,21,3,20,20,30,-4.77,2.49,-4.40
352,5,21,3,20,20,35,-4.77,2.49,-4.40
353,5,21,3,20,20,40,-14.64,7.63,-1.56
354,5,21,3,20,20,45,-5.80,3.01,-3.90
355,5,21,3,25,20,25,-6.44,3.28,-28.51
356,5,21,3,25,20,30,-6.46,3.36,-40.89
357,5,21,3,25,20,35,-6.46,3.36,-40.89
358,5,21,3,25,20,40,-16.10,8.42,-1.97
359,5,21,3,25,20,45,-6.47,3.34,-5.71
360,5,21,4,10,10,25,-2.69,2.92,-3.07
361,5,21,4,10,10,30,-2.68,3.00,-2.87
362,5,21,4,10,10,35,-2.68,3.00,-2.87
363,5,21,4,10,10,40,-7.25,4.23,-4.84
364,5,21,4,10,10,45,-1.01,2.98,-1.25
365,5,21,4,15,10,25,-4.67,2.89,-73.19
366,5,21,4,15,10,30,-4.66,2.97,-33.73
367,5,21,4,15,10,35,-4.66,2.97,-33.73
368,5,21,4,15,10,40,-9.26,4.79,-2.99
369,5,21,4,15,10,45,-3.98,2.99,-7.75
370,5,21,4,20,10,25,-4.87,2.46,-5.07
371,5,21,4,20,10,30,-4.86,2.54,-5.42
372,5,21,4,20,10,35,-4.86,2.54,-5.42
373,5,21,4,20,10,40,-14.72,7.68,-1.61
374,5,21,4,20,10,45,-4.86,2.54,-5.42
375,5,21,4,25,10,25,-5.59,2.83,-9.53
376,5,21,4,25,10,30,-5.64,2.94,-11.59
377,5,21,4,25,10,35,-5.64,2.94,-11.59
378,5,21,4,25,10,40,-15.38,8.03,-1.79
379,5,21,4,25,10,45,-5.64,2.94,-11.59
380,5,21,4,10,15,25,-2.69,2.92,-3.07
381,5,21,4,10,15,30,-2.68,3.00,-2.87
382,5,21,4,10,15,35,-2.68,3.00,-2.87
383,5,21,4,10,15,40,-7.45,4.23,-4.61
384,5,21,4,10,15,45,-1.03,2.97,-1.26
385,5,21,4,15,15,25,-4.67,2.89,-73.19
386,5,21,4,15,15,30,-4.66,2.97,-33.73
387,5,21,4,15,15,35,-4.66,2.97,-33.73
388,5,21,4,15,15,40,-9.45,4.89,-2.94
389,5,21,4,15,15,45,-3.95,2.96,-7.51
390,5,21,4,20,15,25,-4.87,2.46,-5.07
391,5,21,4,20,15,30,-4.86,2.54,-5.42
392,5,21,4,20,15,35,-4.86,2.54,-5.42
393,5,21,4,20,15,40,-14.58,7.60,-1.53
394,5,21,4,20,15,45,-4.83,2.53,-5.62
395,5,21,4,25,15,25,-5.59,2.83,-9.53
396,5,21,4,25,15,30,-5.64,2.94,-11.59
397,5,21,4,25,15,35,-5.64,2.94,-11.59
398,5,21,4,25,15,40,-16.61,8.70,-2.11
399,5,21,4,25,15,45,-5.55,2.89,-11.55
400,5,21,4,10,20,25,-2.67,2.92,-3.02
401,5,21,4,10,20,30,-2.68,3.00,-2.87
402,5,21,4,10,20,35,-2.68,3.00,-2.87
403,5,21,4,10,20,40,-7.25,4.23,-4.84
404,5,21,4,10,20,45,-2.94,3.07,-3.34
405,5,21,4,15,20,25,-4.64,2.89,-59.66
406,5,21,4,15,20,30,-4.66,2.97,-33.73
407,5,21,4,15,20,35,-4.66,2.97,-33.73
408,5,21,4,15,20,40,-9.26,4.79,-2.99
409,5,21,4,15,20,45,-5.09,3.39,-53.68
410,5,21,4,20,20,25,-4.85,2.46,-5.13
411,5,21,4,20,20,30,-4.86,2.54,-5.42
412,5,21,4,20,20,35,-4.86,2.54,-5.42
413,5,21,4,20,20,40,-14.72,7.68,-1.61
414,5,21,4,20,20,45,-5.73,2.97,-3.99
415,5,21,4,25,20,25,-5.57,2.83,-9.76
416,5,21,4,25,20,30,-5.64,2.94,-11.59
417,5,21,4,25,20,35,-5.64,2.94,-11.59
418,5,21,4,25,20,40,-15.38,8.03,-1.79
419,5,21,4,25,20,45,-6.39,3.31,-5.92
420,5,21,5,10,10,25,-1.83,2.49,-4.33
421,5,21,5,10,10,30,-1.82,2.57,-3.89
422,5,21,5,10,10,35,-1.82,2.57,-3.89
423,5,21,5,10,10,40,-6.45,4.23,-3.27
424,5,21,5,10,10,45,-0.27,2.58,-1.38
425,5,21,5,15,10,25,-3.87,2.49,-11.38
426,5,21,5,15,10,30,-3.87,2.57,-14.24
427,5,21,5,15,10,35,-3.87,2.57,-14.24
428,5,21,5,15,10,40,-8.47,4.38,-2.36
429,5,21,5,15,10,45,-3.18,2.57,-52.47
430,5,21,5,20,10,25,-4.87,2.46,-5.07
431,5,21,5,20,10,30,-4.86,2.54,-5.42
432,5,21,5,20,10,35,-4.86,2.54,-5.42
433,5,21,5,20,10,40,-14.72,7.68,-1.61
434,5,21,5,20,10,45,-4.86,2.54,-5.42
435,5,21,5,25,10,25,-4.95,2.85,-32.65
436,5,21,5,25,10,30,-4.94,2.93,-66.01
437,5,21,5,25,10,35,-4.94,2.93,-66.01
438,5,21,5,25,10,40,-16.60,8.69,-1.70
439,5,21,5,25,10,45,-4.94,2.93,-66.01
440,5,21,5,10,15,25,-1.83,2.49,-4.33
441,5,21,5,10,15,30,-1.82,2.57,-3.89
442,5,21,5,10,15,35,-1.82,2.57,-3.89
443,5,21,5,10,15,40,-6.51,4.23,-3.23
444,5,21,5,10,15,45,-0.18,2.51,-1.41
